"case","city","council","day_of_week","ibr_code","location","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20142404","SALT LAKE CITY","1","1","220","800 N 1400 W","2014-01-05T17:30:00.000","111","Z1","2014-01-05T17:52:00.000","2203-0","BURGLARY","1880810","894465"
"SL20142462","SALT LAKE CITY","5","1","90F","1300 S 200 E","2014-01-05T20:15:00.000","152","Z5","2014-01-05T20:15:00.000","3802-0","FAMILY OFFENSES","1893391","877114"
"SL20142464","SALT LAKE CITY","4","1","13B","02 0/2 S RIO GRANDE ST","2014-01-05T20:18:00.000","132","Z3","2014-01-05T20:18:00.000","1313-0","ASSAULT","1888237","887060"
"SL20142301","SALT LAKE CITY","6","1","23F","2600 E SUNNYSIDE AVE","2014-01-05T13:30:00.000","151","Z5","2014-01-05T14:10:00.000","2305-0","LARCENY","1912586","880787"
"SL20142306","SALT LAKE CITY","3","1","0","300 N 200 W","2014-01-05T14:18:00.000","131","Z3","2014-01-05T14:18:00.000","5399-23","PUBLIC PEACE","1890333","890381"
"SL20142323","SALT LAKE CITY","4","1","90Z","700 S 300 E","2014-01-05T15:03:00.000","144","Z4","2014-01-05T15:03:00.000","5309-0","PUBLIC PEACE","1894264","881681"
"SL20142337","SALT LAKE CITY","5","1","13B","100 E 1700 S","2014-01-05T15:37:00.000","161","Z6","2014-01-05T15:37:00.000","1313-0","ASSAULT","1893231","874470"
"SL20142492","SALT LAKE CITY","4","1","90E","500 E 400 S","2014-01-05T21:32:00.000","142","Z4","2014-01-05T21:32:00.000","7399-26","PUBLIC ORDER","1896415","884407"
"SL20142437","SALT LAKE CITY","1","1","0","1000 N REDWOOD RD","2014-01-05T19:01:00.000","111","Z1","2014-01-05T19:01:00.000","5499-7","TRAFFIC","1878620","895614"
"SL20142130","SALT LAKE CITY",,"1","35A","LAFAYETTE DR / MACFARLAND DR","2014-01-05T03:02:00.000","122","Z2","2014-01-05T03:02:00.000","3532-0","DRUGS","1883592","881116"
"SL20142334","SALT LAKE CITY","2","1","90C","700 S REDWOOD RD","2014-01-05T16:14:00.000","121","Z2","2014-01-05T16:14:00.000","5311-0","PUBLIC PEACE","1878607","882028"
"SL20142357","SALT LAKE CITY","4","1","26B","500 E 400 S","2014-01-05T16:20:00.000","142","Z4","2014-01-05T16:20:00.000","2605-0","FRAUD","1896263","884408"
"SL20142378","SALT LAKE CITY","7","1","23F","2100 S 900 E","2014-01-05T13:05:00.000","162","Z6","2014-01-05T17:05:00.000","2305-0","LARCENY","1898914","871104"
"SL20142385","SALT LAKE CITY","4","1","23C","300 S 900 E","2014-01-05T17:17:00.000","143","Z4","2014-01-05T17:17:00.000","2303-0","LARCENY","1898972","885047"
"SL20142507","SALT LAKE CITY","2","1","0","1100 S 1100 W","2014-01-05T22:14:00.000","122","Z2","2014-01-05T22:14:00.000","7399-11","PUBLIC ORDER","1883226","878608"
"SL20142387","SALT LAKE CITY","4","1","0","700 S MAIN ST","2014-01-05T17:20:00.000","135","Z3","2014-01-05T17:20:00.000","2299-94","BURGLARY","1891884","881614"
"SL20142389","SALT LAKE CITY","7","1","23F","1000 E 2100 S","2014-01-05T16:00:00.000","162","Z6","2014-01-05T17:27:00.000","2305-0","LARCENY","1900240","871553"
"SL20142394","SALT LAKE CITY","7","1","90F","800 E DOWNINGTON AVE","2014-01-05T17:42:00.000","162","Z6","2014-01-05T17:42:00.000","3899-9","FAMILY OFFENSES","1898642","873464"
"SL20142399","SALT LAKE CITY","4","1","23C","100 E 100 S","2014-01-05T17:48:00.000","133","Z3","2014-01-05T17:48:00.000","2303-0","LARCENY","1892949","886797"
"SL20142400","SALT LAKE CITY","4","1","220","200 E 500 S","2014-01-05T17:51:00.000","135","Z3","2014-01-05T17:51:00.000","2205-0","BURGLARY","1893744","883566"
"SL20142402","SALT LAKE CITY","7","1","23F","2100 S 900 E","2014-01-05T17:00:00.000","162","Z6","2014-01-05T17:30:00.000","2305-0","LARCENY","1898914","871104"
"SL20142414","SALT LAKE CITY","7","1","250","3200 S RICHMOND ST","2014-01-05T18:18:00.000","162","Z6","2014-01-05T18:18:00.000","2501-0","FORGERY","1901960","862699"
"SL20142418","SALT LAKE CITY",,"1","23H","WEST TEMPLE ST / MERRIMAC AVE","2014-01-05T19:11:00.000","152","Z5","2014-01-05T19:11:00.000","2399-0","LARCENY","1891038","876272"
"SL20142420","SALT LAKE CITY","4","1","35A","02 0/2 S RIO GRANDE ST","2014-01-05T18:34:00.000","132","Z3","2014-01-05T18:34:00.000","3512-0","DRUGS","1888237","887060"
"SL20142147","SALT LAKE CITY","4","1","220","900 E SOUTH TEMPLE ST","2014-01-05T05:37:00.000","143","Z4","2014-01-05T05:37:00.000","2204-0","BURGLARY","1899635","887503"
"SL20142432","SALT LAKE CITY","4","1","13B","800 S MAIN ST","2014-01-05T18:53:00.000","135","Z3","2014-01-05T18:53:00.000","4801-1","OBST POLICE","1891822","881202"
"SL20142458","SALT LAKE CITY","3","1","13B","200 E 1ST AVE","2014-01-05T20:02:00.000","141","Z4","2014-01-05T20:02:00.000","1313-0","ASSAULT","1894254","887963"
"SL20142523","SALT LAKE CITY","5","1","13B","1700 S MAIN ST","2014-01-05T23:45:00.000","161","Z6","2014-01-05T23:45:00.000","4801-0","OBST POLICE","1891797","874487"
"SL20142129","SALT LAKE CITY","1","1","90J","700 N 900 W","2014-01-05T02:57:00.000","111","Z1","2014-01-05T02:57:00.000","5707-0","INV OF PRIVACY","1884802","893631"
"SL20142413","SALT LAKE CITY","5","1","90E","1200 S STATE ST","2014-01-05T18:16:00.000","152","Z5","2014-01-05T18:16:00.000","7399-26","PUBLIC ORDER","1892601","877676"
"SL20142438","SALT LAKE CITY","4","1","90Z","500 S MAIN ST","2014-01-05T19:01:00.000","135","Z3","2014-01-05T19:01:00.000","5309-0","PUBLIC PEACE","1891829","883200"
"SL20142450","SALT LAKE CITY","3","1","0","100 N J ST","2014-01-05T19:45:00.000","141","Z4","2014-01-05T19:45:00.000","5399-23","PUBLIC PEACE","1897675","888537"
"SL20142473","SALT LAKE CITY","1","1","13B","800 W FIG TREE PL","2014-01-05T20:51:00.000","111","Z1","2014-01-05T20:51:00.000","1313-0","ASSAULT","1885065","894154"
"SL20142502","SALT LAKE CITY","4","1","90Z","200 W 200 S","2014-01-05T22:00:00.000","132","Z3","2014-01-05T22:00:00.000","5309-0","PUBLIC PEACE","1889707","886018"
"SL20142262","SALT LAKE CITY","5","1","290","100 E 1700 S","2014-01-05T12:33:00.000","161","Z6","2014-01-05T12:33:00.000","2902-1","DAMAGED PROP","1893231","874470"
"SL20142283","SALT LAKE CITY","4","1","0","100 S HAWKES CT","2014-01-05T13:41:00.000","142","Z4","2014-01-05T13:41:00.000","5399-23","PUBLIC PEACE","1896995","886162"
"SL20142317","SALT LAKE CITY","4","1","90Z","200 W 500 S","2014-01-05T14:46:00.000","134","Z3","2014-01-05T14:46:00.000","5799-0","INV OF PRIVACY","1890176","883639"
"SL20142698","SALT LAKE CITY",,"1","0","3700 W TERMINAL DR","2014-01-05T18:00:00.000","40","40","2014-01-06T11:03:00.000","7399-6","PUBLIC ORDER","1867367","893605"
"SL20142705","SALT LAKE CITY","1","1","290","400 N 900 W","2014-01-05T18:00:00.000","112","Z1","2014-01-06T11:21:00.000","2999-1","DAMAGED PROP","1884732","891383"
"SL20142686","SALT LAKE CITY","6","1","220","1400 S FOOTHILL DR","2014-01-05T17:30:00.000","154","Z5","2014-01-06T10:43:00.000","2203-0","BURGLARY","1910264","876199"
"SL20142222","SALT LAKE CITY","4","1","0","600 S MAIN ST","2014-01-05T10:47:00.000","135","Z3","2014-01-05T10:47:00.000","7399-66","PUBLIC ORDER","1891828","882799"
"SL20142361","SALT LAKE CITY",,"1","0","2ND AVE / E ST","2014-01-05T16:24:00.000","141","Z4","2014-01-05T16:24:00.000","5499-8","TRAFFIC","1895628","888405"
"SL20142320","SALT LAKE CITY","5","1","0","1300 E SHERMAN AVE","2014-01-05T15:01:00.000","154","Z5","2014-01-05T15:01:00.000","5499-8","TRAFFIC","1902846","877062"
"SL20142284","SALT LAKE CITY","7","1","0","2600 S PRESTON ST","2014-01-05T13:42:00.000","163","Z6","2014-01-05T13:42:00.000","5499-8","TRAFFIC","1907143","867161"
"SL20142764","SALT LAKE CITY","5","1","13B","2000 S 200 E","2014-01-05T17:00:00.000","161","Z6","2014-01-06T13:14:00.000","1313-0","ASSAULT","1893431","871940"
"SL20142718","SALT LAKE CITY","2","1","13B","1400 W 400 S","2014-01-05T12:00:00.000","121","Z2","2014-01-06T12:50:00.000","1313-0","ASSAULT","1880752","884466"
"SL20142520","SALT LAKE CITY","4","1","90Z","02 0/2 S RIO GRANDE ST","2014-01-05T20:18:00.000","132","Z3","2014-01-05T20:18:00.000","4902-0","ESCAPE","1888237","887060"
"SL20142553","SALT LAKE CITY","4","1","90Z","500 E 400 S","2014-01-05T21:32:00.000","142","Z4","2014-01-05T21:32:00.000","4902-7","ESCAPE","1896415","884407"
"SL20142890","SALT LAKE CITY","3","1","23F","200 E 3RD AVE","2014-01-05T17:00:00.000","141","Z4","2014-01-06T16:55:00.000","2305-0","LARCENY","1894018","888857"
"SL20142445","SALT LAKE CITY","4","1","90Z","00 S RIO GRANDE ST","2014-01-05T19:31:00.000","132","Z3","2014-01-05T19:31:00.000","4902-0","ESCAPE","1888237","887060"
"SL20142446","SALT LAKE CITY","5","1","90E","200 W BROOKLYN AVE","2014-01-05T19:32:00.000","152","Z5","2014-01-05T19:32:00.000","7399-26","PUBLIC ORDER","1889816","879382"
"SL20144514","SALT LAKE CITY","5","1","240","1500 E ROOSEVELT AVE","2014-01-05T21:00:00.000","154","Z5","2014-01-09T13:48:00.000","2499-17","STOLEN VEHICLE","1903850","876099"
"SL20144571","SALT LAKE CITY","3","1","220","300 E 1ST AVE","2014-01-05T17:00:00.000","141","Z4","2014-01-09T14:31:00.000","2202-0","BURGLARY","1895452","888019"
"SL20145726","SALT LAKE CITY","5","1","23C","100 W 1300 S","2014-01-05T12:00:00.000","152","Z5","2014-01-11T13:47:00.000","2303-0","LARCENY","1890899","877492"
"SL2014800036","SALT LAKE CITY","1","1","23D","1900 W 400 N","2014-01-05T13:00:00.000","113","Z1","2014-01-05T20:13:00.000","2308-0","LARCENY","1876395","890815"
"SL2014800039","SALT LAKE CITY","6","1","23F","1200 S WASATCH DR","2014-01-05T13:15:00.000","154","Z5","2014-01-06T12:36:00.000","2305-0","LARCENY","1911185","878179"
"SL20147883","SALT LAKE CITY","5","1","220","1200 S 400 W","2014-01-05T15:00:00.000","152","Z5","2014-01-15T13:40:00.000","2203-0","BURGLARY","1888638","877826"
"SL2014800060","SALT LAKE CITY","2","1","290","2300 W NORTH TEMPLE RAMP","2014-01-05T10:00:00.000","113","Z1","2014-01-15T10:52:00.000","2902-0","DAMAGED PROP","1873798","887453"
"SL20149128","SALT LAKE CITY","2","1","23F","700 W 200 N","2014-01-05T14:30:00.000","112","Z1","2014-01-17T14:30:00.000","2305-0","LARCENY","1885889","889142"
"SL2014800083","SALT LAKE CITY","7","1","23F","2400 S 2500 E","2014-01-05T00:15:00.000","163","Z6","2014-01-06T11:24:00.000","2305-0","LARCENY","1911535","869065"
"SL20142176","SALT LAKE CITY","6","1","23F","1300 S FOOTHILL DR","2014-01-05T07:50:00.000","154","Z5","2014-01-05T07:50:00.000","2305-0","LARCENY","1909740","877101"
"SL20142187","SALT LAKE CITY","7","1","290","800 E ELM AVE","2014-01-05T08:49:00.000","162","Z6","2014-01-05T08:49:00.000","2902-0","DAMAGED PROP","1898398","871097"
"SL20142268","SALT LAKE CITY","2","1","23F","200 N 700 W","2014-01-05T12:49:00.000","112","Z1","2014-01-05T12:49:00.000","2305-0","LARCENY","1886368","889193"
"SL20142433","SALT LAKE CITY","5","1","23G","400 E WILLIAMS AVE","2014-01-05T18:56:00.000","153","Z5","2014-01-05T18:56:00.000","2304-0","LARCENY","1895669","879681"
"SL20142491","SALT LAKE CITY","7","1","290","1800 S 1300 E","2014-01-05T21:32:00.000","163","Z6","2014-01-05T21:32:00.000","2902-0","DAMAGED PROP","1902095","873239"
"SL20142533","SALT LAKE CITY","1","2","90Z","2200 W 700 N","2014-01-06T01:25:00.000","111","Z1","2014-01-06T01:30:00.000","4902-0","ESCAPE","1874637","893291"
"SL20142548","SALT LAKE CITY","5","2","90D","100 E WESTMINSTER AVE","2014-01-06T01:31:00.000","161","Z6","2014-01-06T02:08:00.000","5404-0","TRAFFIC","1892718","872734"
"SL20142555","SALT LAKE CITY","2","2","90C","00 S 900 W","2014-01-06T01:43:00.000","121","Z2","2014-01-06T01:43:00.000","5311-0","PUBLIC PEACE","1884714","886946"
"SL20142539","SALT LAKE CITY","5","2","90Z","00 E 1700 S","2014-01-06T00:53:00.000","152","Z5","2014-01-06T00:53:00.000","4902-0","ESCAPE","1891922","874535"
"SL20142563","SALT LAKE CITY","7","2","90G","2300 S 900 E","2014-01-06T03:42:00.000","162","Z6","2014-01-06T03:42:00.000","4104-0","LIQUOR","1898961","869398"
"SL20142565","SALT LAKE CITY","7","2","120","3200 S RICHMOND ST","2014-01-06T04:07:00.000","162","Z6","2014-01-06T04:07:00.000","1205-0","ROBBERY","1901960","862699"
"SL20142576","SALT LAKE CITY","1","2","23G","1100 N BUCCANEER DR","2014-01-06T06:00:00.000","111","Z1","2014-01-06T06:09:00.000","2304-0","LARCENY","1882528","896765"
"SL20142591","SALT LAKE CITY","4","2","240","700 S 400 E","2014-01-06T07:26:00.000","144","Z4","2014-01-06T07:26:00.000","2499-13","STOLEN VEHICLE","1894996","881588"
"SL20142585","SALT LAKE CITY","4","2","13B","200 W 500 S","2014-01-06T07:03:00.000","134","Z3","2014-01-06T07:03:00.000","4801-0","OBST POLICE","1889872","883640"
"SL20142593","SALT LAKE CITY","7","2","240","1800 E PARLEYS CANYON BLVD","2014-01-06T06:59:00.000","163","Z6","2014-01-06T07:12:00.000","2499-13","STOLEN VEHICLE","1906396","870141"
"SL20142588","SALT LAKE CITY","7","2","240","1800 E PARLEYS CANYON BLVD","2014-01-06T06:59:00.000","163","Z6","2014-01-06T07:12:00.000","2499-17","STOLEN VEHICLE","1906396","870141"
"SL20142625","SALT LAKE CITY","2","2","0","1000 W 800 S","2014-01-06T08:58:00.000","121","Z2","2014-01-06T08:58:00.000","5499-5","TRAFFIC","1883941","881263"
"SL20142630","SALT LAKE CITY","7","2","240","2600 E STRINGHAM AVE","2014-01-06T08:45:00.000","163","Z6","2014-01-06T09:04:00.000","2499-17","STOLEN VEHICLE","1913177","869898"
"SL20142620","SALT LAKE CITY","2","2","23D","700 W 1355 S","2014-01-06T08:42:00.000","123","Z2","2014-01-06T08:42:00.000","2308-0","LARCENY","1886040","877030"
"SL20142640","SALT LAKE CITY",,"2","0","3700 W TERMINAL DR","2014-01-06T09:17:00.000","40","40","2014-01-06T09:17:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20142669","SALT LAKE CITY","1","2","0","800 N CORNELL ST","2014-01-06T10:12:00.000","111","Z1","2014-01-06T10:12:00.000","2499-14","STOLEN VEHICLE","1879888","894341"
"SL20142667","SALT LAKE CITY","7","2","0","2100 S 1200 E","2014-01-06T11:01:00.000","163","Z6","2014-01-06T11:01:00.000","5499-10","TRAFFIC","1901299","871536"
"SL20142586","SALT LAKE CITY","2","2","0","1000 W 700 S","2014-01-06T05:00:00.000","121","Z2","2014-01-06T07:04:00.000","7399-0","PUBLIC ORDER","1883596","882077"
"SL20142644","SALT LAKE CITY",,"2","0","700 N TERMINAL DR","2014-01-06T09:24:00.000","40","40","2014-01-06T09:24:00.000","7399-1","PUBLIC ORDER","1869739","890270"
"SL20142589","SALT LAKE CITY","1","2","23F","1100 W 2300 N","2014-01-06T07:23:00.000","111","Z1","2014-01-06T07:23:00.000","2305-0","LARCENY","1881203","904887"
"SL20142624","SALT LAKE CITY","5","2","240","1500 E ROOSEVELT AVE","2014-01-06T08:16:00.000","154","Z5","2014-01-06T09:30:00.000","2499-13","STOLEN VEHICLE","1904367","876037"
"SL20142627","SALT LAKE CITY","2","2","23F","3200 W CALIFORNIA AVE","2014-01-06T09:02:00.000","124","Z2","2014-01-06T09:02:00.000","2305-0","LARCENY","1870426","877089"
"SL20142598","SALT LAKE CITY","1","2","290","700 N TERMINAL NORTHBOUND DR","2014-01-06T08:00:00.000","113","Z1","2014-01-06T08:09:00.000","2901-0","DAMAGED PROP","1867036","893752"
"SL20142683","SALT LAKE CITY","4","2","35A","400 W 500 S","2014-01-06T10:40:00.000","134","Z3","2014-01-06T10:40:00.000","3532-0","DRUGS","1888288","883646"
"SL20142642","SALT LAKE CITY","3","2","0","900 E 2ND AVE","2014-01-06T10:55:00.000","141","Z4","2014-01-06T10:55:00.000","7399-5","PUBLIC ORDER","1900408","888383"
"SL20142673","SALT LAKE CITY","4","2","35A","100 E 400 S","2014-01-06T10:45:00.000","133","Z3","2014-01-06T10:45:00.000","3562-0","DRUGS","1893285","884419"
"SL20142621","SALT LAKE CITY","5","2","23F","1300 S STATE ST","2014-01-06T08:46:00.000","152","Z5","2014-01-06T08:46:00.000","2305-0","LARCENY","1892658","876737"
"SL20142728","SALT LAKE CITY","1","2","0","700 N REDWOOD RD","2014-01-06T12:23:00.000","111","Z1","2014-01-06T12:23:00.000","5499-6","TRAFFIC","1878563","893402"
"SL20142752","SALT LAKE CITY","2","2","90Z","1200 W 400 S","2014-01-06T12:53:00.000","121","Z2","2014-01-06T12:53:00.000","3599-98","DRUGS","1882119","884401"
"SL20142742","SALT LAKE CITY","1","2","0","500 N TERMINAL NORTHBOUND DR","2014-01-06T12:30:00.000","113","Z1","2014-01-06T12:30:00.000","7399-1","PUBLIC ORDER","1867030","892008"
"SL20142717","SALT LAKE CITY","4","2","0","100 S 300 E","2014-01-06T11:27:00.000","142","Z4","2014-01-06T11:27:00.000","7399-1","PUBLIC ORDER","1894281","886594"
"SL20142727","SALT LAKE CITY","1","2","23C","1100 W 600 N","2014-01-06T12:25:00.000","111","Z1","2014-01-06T12:25:00.000","2303-0","LARCENY","1882583","892384"
"SL20142729","SALT LAKE CITY","4","2","0","100 E 200 S","2014-01-06T11:58:00.000","133","Z3","2014-01-06T12:23:00.000","7399-1","PUBLIC ORDER","1893161","885945"
"SL20142701","SALT LAKE CITY","4","2","0","400 W 400 S","2014-01-06T11:04:00.000","132","Z3","2014-01-06T11:04:00.000","7399-1","PUBLIC ORDER","1888682","884437"
"SL20142706","SALT LAKE CITY","5","2","0","400 E EMERSON AVE","2014-01-06T11:17:00.000","153","Z5","2014-01-06T11:48:00.000","7399-11","PUBLIC ORDER","1895194","875874"
"SL20142693","SALT LAKE CITY","2","2","23D","1800 S 3480 W","2014-01-06T11:00:00.000","124","Z2","2014-01-06T11:00:00.000","2308-0","LARCENY","1868755","873369"
"SL20142654","SALT LAKE CITY","2","2","23F","2000 S REDWOOD RD","2014-01-06T09:37:00.000","123","Z2","2014-01-06T09:37:00.000","2305-0","LARCENY","1878573","872043"
"SL20142740","SALT LAKE CITY","7","2","90F","800 E DOWNINGTON AVE","2014-01-06T12:27:00.000","162","Z6","2014-01-06T12:27:00.000","3899-9","FAMILY OFFENSES","1898642","873464"
"SL20142735","SALT LAKE CITY","6","2","120","2200 E 2100 S","2014-01-06T12:14:00.000","163","Z6","2014-01-06T12:14:00.000","1211-0","ROBBERY","1909612","871541"
"SL20142782","SALT LAKE CITY","3","2","0","1800 N CHICAGO ST","2014-01-06T13:55:00.000","131","Z3","2014-01-06T13:55:00.000","2499-14","STOLEN VEHICLE","1884429","900807"
"SL20142745","SALT LAKE CITY",,"2","0","3700 W TERMINAL DR","2014-01-06T12:38:00.000","40","40","2014-01-06T12:38:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20142664","SALT LAKE CITY","4","2","90Z","200 W 500 S","2014-01-06T10:03:00.000","134","Z3","2014-01-06T10:03:00.000","4902-0","ESCAPE","1889872","883640"
"SL20142678","SALT LAKE CITY","6","2","90C","1300 S FOOTHILL DR","2014-01-06T10:33:00.000","154","Z5","2014-01-06T10:33:00.000","5399-12","PUBLIC PEACE","1909740","877101"
"SL20142757","SALT LAKE CITY",,"2","0","CALIFORNIA AVE / REDWOOD RD","2014-01-06T13:00:00.000","123","Z2","2014-01-06T13:00:00.000","5499-6","TRAFFIC","1878560","877175"
"SL20142736","SALT LAKE CITY","4","2","23C","700 S STATE ST","2014-01-06T12:14:00.000","135","Z3","2014-01-06T13:07:00.000","2303-0","LARCENY","1892617","881581"
"SL20142776","SALT LAKE CITY","3","2","120","700 E SOUTH TEMPLE ST","2014-01-06T13:31:00.000","141","Z4","2014-01-06T13:31:00.000","1211-0","ROBBERY","1898064","887569"
"SL20142760","SALT LAKE CITY","2","2","220","200 S 1400 W","2014-01-06T08:30:00.000","121","Z2","2014-01-06T13:06:00.000","2203-0","BURGLARY","1880808","885510"
"SL20142744","SALT LAKE CITY","5","2","0","00 W HARTWELL AVE","2014-01-06T12:35:00.000","161","Z6","2014-01-06T12:35:00.000","5399-23","PUBLIC PEACE","1891453","872491"
"SL20142811","SALT LAKE CITY","4","2","250","700 W 400 S","2014-01-06T14:49:00.000","132","Z3","2014-01-06T14:49:00.000","2502-0","FORGERY","1886303","884445"
"SL20142739","SALT LAKE CITY","4","2","11D","400 S 300 E","2014-01-06T12:22:00.000","144","Z4","2014-01-06T12:22:00.000","3601-0","SEXUAL OFFENSE","1894271","883800"
"SL20142825","SALT LAKE CITY","6","2","240","1500 S FOOTHILL DR","2014-01-06T00:30:00.000","154","Z5","2014-01-06T15:04:00.000","2499-13","STOLEN VEHICLE","1910659","875702"
"SL20142753","SALT LAKE CITY","2","2","90Z","700 W 400 N","2014-01-06T12:58:00.000","112","Z1","2014-01-06T12:58:00.000","4902-0","ESCAPE","1886001","890725"
"SL20142777","SALT LAKE CITY","4","2","13B","400 E 400 S","2014-01-06T13:37:00.000","142","Z4","2014-01-06T13:37:00.000","1313-0","ASSAULT","1895543","884411"
"SL20142682","SALT LAKE CITY","4","2","0","00 E 300 S","2014-01-06T10:39:00.000","133","Z3","2014-01-06T14:11:00.000","7399-5","PUBLIC ORDER","1892299","885215"
"SL20142685","SALT LAKE CITY","2","2","90E","700 W 400 N","2014-01-06T10:40:00.000","112","Z1","2014-01-06T10:40:00.000","7399-26","PUBLIC ORDER","1886001","890725"
"SL20142702","SALT LAKE CITY","2","2","35A","900 W 700 S","2014-01-06T11:09:00.000","121","Z2","2014-01-06T11:09:00.000","3562-0","DRUGS","1884438","882074"
"SL20142834","SALT LAKE CITY",,"2","90Z","700 N TERMINAL DR","2014-01-06T15:00:00.000","40","40","2014-01-06T15:19:00.000","5309-0","PUBLIC PEACE","1869739","890270"
"SL20142832","SALT LAKE CITY","4","2","23C","500 E 400 S","2014-01-06T15:12:00.000","142","Z4","2014-01-06T15:12:00.000","2303-0","LARCENY","1896224","884378"
"SL20142818","SALT LAKE CITY","1","2","220","1800 W DALE RIDGE AVE","2014-01-06T05:10:00.000","111","Z1","2014-01-06T14:57:00.000","2202-0","BURGLARY","1877176","900425"
"SL20142915","SALT LAKE CITY",,"2","290","700 N TERMINAL DR","2014-01-06T17:28:00.000","40","40","2014-01-06T17:28:00.000","2901-0","DAMAGED PROP","1869739","890270"
"SL20142741","SALT LAKE CITY","4","2","0","900 E 300 S","2014-01-06T12:29:00.000","143","Z4","2014-01-06T12:29:00.000","5499-7","TRAFFIC","1899017","885130"
"SL20142631","SALT LAKE CITY","6","2","0","2 N MEDICAL DR","2014-01-06T09:04:00.000","143","Z4","2014-01-06T09:04:00.000","5499-8","TRAFFIC","1906495","887550"
"SL20142714","SALT LAKE CITY",,"2","0","CALIFORNIA AVE / REDWOOD RD","2014-01-06T11:22:00.000","123","Z2","2014-01-06T11:22:00.000","5499-8","TRAFFIC","1878560","877175"
"SL20142989","SALT LAKE CITY",,"2","0","3700 W TERMINAL DR","2014-01-06T19:28:00.000","40","40","2014-01-06T19:29:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20142809","SALT LAKE CITY","4","2","120","700 S MAIN ST","2014-01-06T14:47:00.000","135","Z3","2014-01-06T14:47:00.000","1210-0","ROBBERY","1891823","881411"
"SL20142840","SALT LAKE CITY","4","2","120","700 S STATE ST","2014-01-06T15:32:00.000","135","Z3","2014-01-06T15:32:00.000","1211-0","ROBBERY","1892678","881915"
"SL20143003","SALT LAKE CITY","4","2","23H","100 S RIO GRANDE ST","2014-01-06T19:30:00.000","132","Z3","2014-01-06T19:30:00.000","2399-0","LARCENY","1888300","886248"
"SL20142839","SALT LAKE CITY",,"2","0","ANDREW AVE / NAVAJO ST","2014-01-06T15:28:00.000","123","Z2","2014-01-06T15:28:00.000","5499-2","TRAFFIC","1881196","875761"
"SL20143021","SALT LAKE CITY","2","2","90Z","1300 W 400 S","2014-01-06T20:29:00.000","121","Z2","2014-01-06T20:29:00.000","4902-0","ESCAPE","1881313","884404"
"SL20143005","SALT LAKE CITY","4","2","90Z","100 S RIO GRANDE ST","2014-01-06T19:30:00.000","132","Z3","2014-01-06T20:05:00.000","4902-0","ESCAPE","1888300","886248"
"SL20142871","SALT LAKE CITY","5","2","0","200 W PAXTON AVE","2014-01-06T16:23:00.000","152","Z5","2014-01-06T19:21:00.000","7399-55","PUBLIC ORDER","1890230","878178"
"SL20142758","SALT LAKE CITY","3","2","0","100 N G ST","2014-01-06T14:42:00.000","141","Z4","2014-01-06T14:42:00.000","7399-5","PUBLIC ORDER","1896493","888575"
"SL20142838","SALT LAKE CITY","4","2","250","700 S MAIN ST","2014-01-06T13:30:00.000","135","Z3","2014-01-06T17:34:00.000","2504-0","FORGERY","1891823","881411"
"SL20142821","SALT LAKE CITY","4","2","23C","00 S MAIN ST","2014-01-06T14:59:00.000","133","Z3","2014-01-06T14:59:00.000","2303-0","LARCENY","1891905","887388"
"SL20143015","SALT LAKE CITY","1","2","290","1400 W WALNUT DR","2014-01-06T20:21:00.000","112","Z1","2014-01-06T20:21:00.000","2902-1","DAMAGED PROP","1880417","890666"
"SL20142835","SALT LAKE CITY","1","2","220","1600 N FERNLEAF ST","2014-01-06T07:45:00.000","111","Z1","2014-01-06T15:21:00.000","2204-0","BURGLARY","1878040","900665"
"SL20142796","SALT LAKE CITY","4","2","220","200 E 500 S","2014-01-06T14:24:00.000","135","Z3","2014-01-06T14:24:00.000","2203-0","BURGLARY","1893744","883566"
"SL20142830","SALT LAKE CITY","4","2","13A","700 S 400 E","2014-01-06T15:07:00.000","144","Z4","2014-01-06T15:07:00.000","1305-0","ASSAULT","1894996","881734"
"SL20143040","SALT LAKE CITY","1","2","0","700 N TERMINAL NORTHBOUND DR","2014-01-06T21:25:00.000","113","Z1","2014-01-06T21:26:00.000","7399-1","PUBLIC ORDER","1867036","893752"
"SL20142798","SALT LAKE CITY","2","2","23C","100 N 900 W","2014-01-06T14:29:00.000","112","Z1","2014-01-06T14:29:00.000","2303-0","LARCENY","1884782","888792"
"SL20142972","SALT LAKE CITY","2","2","23C","100 N 900 W","2014-01-06T18:59:00.000","112","Z1","2014-01-06T18:59:00.000","2303-0","LARCENY","1884781","888717"
"SL20143063","SALT LAKE CITY","4","2","250","300 S 500 W","2014-01-06T22:30:00.000","132","Z3","2014-01-06T22:30:00.000","2506-0","FORGERY","1887874","884798"
"SL20142795","SALT LAKE CITY","4","2","90J","00 S RIO GRANDE ST","2014-01-06T14:25:00.000","132","Z3","2014-01-06T14:25:00.000","5707-0","INV OF PRIVACY","1888237","887060"
"SL20142803","SALT LAKE CITY","4","2","13C","300 S 200 E","2014-01-06T14:41:00.000","133","Z3","2014-01-06T14:41:00.000","1316-2","ASSAULT","1893482","884838"
