"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20101345","SALT LAKE CITY","7","1","0","1900 S 1300 E                                                                                            ","01/03/2010 12:00:00 AM","SUG","236","2010-01-03T00:00:00.000","5499-8","TRAFFIC","1902091","872253"
"SL20101424","SALT LAKE CITY","5","1","23C","300 W HOPE AVE                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","2303-0","LARCENY","1889051","876511"
"SL20101391","SALT LAKE CITY","5","1","23C","300 W HOPE AVE                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","2303-0","LARCENY","1889051","876511"
"SL20101416","SALT LAKE CITY","7","1","23C","2200 S 1300 E                                                                                            ","01/03/2010 12:00:00 AM","SUG","236","2010-01-03T00:00:00.000","2303-0","LARCENY","1902124","869942"
"SL20101605","SALT LAKE CITY","5","1","0","1900 S 300 W                                                                                             ","01/03/2010 12:00:00 AM","PEF","234","2010-01-03T00:00:00.000","5499-6","TRAFFIC","1889408","872606"
"SL20101601","SALT LAKE CITY","1","1","90Z",,"01/03/2010 12:00:00 AM","JOM","133","2010-01-03T00:00:00.000","4902-0","ESCAPE","1866905","891511"
"SL20101336","SALT LAKE CITY","5","1","90E","1600 S STATE ST                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","7399-26","PUBLIC ORDER","1892590","874746"
"SL20101437","SALT LAKE CITY","4","1","90E","800 S STATE ST                                                                                          ","01/03/2010 12:00:00 AM","CEC","115","2010-01-03T00:00:00.000","7399-26","PUBLIC ORDER","1892673","880720"
"SL20101453","SALT LAKE CITY","4","1","90E","100 E 800 S                                                                                             ","01/03/2010 12:00:00 AM","CEC","115","2010-01-03T00:00:00.000","7399-26","PUBLIC ORDER","1893240","881220"
"SL20101400","SALT LAKE CITY","4","1","90Z","600 S 200 W                                                                                             ","01/03/2010 12:00:00 AM","PEF","114","2010-01-03T00:00:00.000","4902-0","ESCAPE","1890242","882671"
"SL20101370","SALT LAKE CITY","4","1","13B","600 E 800 S                                                                                             ","01/03/2010 12:00:00 AM","CEC","214","2010-01-03T00:00:00.000","1313-0","ASSAULT","1896995","881177"
"SL20101626","SALT LAKE CITY","4","1","290","200 E 700 S                                                                                             ","01/03/2010 12:00:00 AM","CEC","115","2010-01-03T00:00:00.000","2902-0","DAMAGED PROP","1893956","881980"
"SL20101503","SALT LAKE CITY","5","1","13B","1400 S WEST TEMPLE ST                                                                                    ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","1313-0","ASSAULT","1891008","876217"
"SL20101530","SALT LAKE CITY","4","1","23D","700 S 1300 E                                                                                            ","01/03/2010 12:00:00 AM","EAC","215","2010-01-03T00:00:00.000","2308-0","LARCENY","1902130","881866"
"SL20101613","SALT LAKE CITY",,"1","90Z","000 CLEVELAND AVE                                                                                       ","01/03/2010 12:00:00 AM","LIW","231","2010-01-03T00:00:00.000","4902-0","ESCAPE","1892626","876267"
"SL201038772","SALT LAKE CITY","1","5","0",,"03/04/2010 12:00:00 AM","JOM","133","2010-03-04T00:00:00.000","5499-84","TRAFFIC","1866905","891511"
"SL20101686","SALT LAKE CITY","6","1","90Z","1300 S FOOTHILL DR                                                                                       ","01/03/2010 12:00:00 AM","EAB","233","2010-01-03T00:00:00.000","6201-0","CONSERVATION","1909602","877310"
"SL20101671","SALT LAKE CITY","2","1","120","800 W NORTH TEMPLE ST                                                                                   ","01/03/2010 12:00:00 AM","POP","132","2010-01-03T00:00:00.000","1202-0","ROBBERY","1885371","888361"
"SL20101629","SALT LAKE CITY","3","1","0","700 N 300 W                                                                                             ","01/03/2010 12:00:00 AM","CAH","111","2010-01-03T00:00:00.000","7399-1","PUBLIC ORDER","1889555","893775"
"SL20101577","SALT LAKE CITY","1","1","35A","5500 W AMELIA EARHART DR                                                                                 ","01/03/2010 12:00:00 AM","JOM","133","2010-01-03T00:00:00.000","3562-0","DRUGS","1854967","890284"
"SL20101575","SALT LAKE CITY","5","1","90Z","1100 S STATE ST                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","4902-0","ESCAPE","1892603","878000"
"SL20101495","SALT LAKE CITY","1","1","35A","1100 N VICTORIA WAY                                                                                      ","01/03/2010 12:00:00 AM","ROP","131","2010-01-03T00:00:00.000","3562-0","DRUGS","1884321","896545"
"SL20101524","SALT LAKE CITY","4","1","90Z","100 W SOUTH TEMPLE ST                                                                                   ","01/03/2010 12:00:00 AM","DTN","113","2010-01-03T00:00:00.000","4902-0","ESCAPE","1890877","887537"
"SL20101668","SALT LAKE CITY","4","1","35A","400 S WEST TEMPLE ST                                                                                    ","01/03/2010 12:00:00 AM","DTN","115","2010-01-03T00:00:00.000","3562-0","DRUGS","1891041","884374"
"SL20101636","SALT LAKE CITY","1","1","23C","700 N REDWOOD RD                                                                                        ","01/03/2010 12:00:00 AM","WES","131","2010-01-03T00:00:00.000","2303-0","LARCENY","1878504","893468"
"SL20101620","SALT LAKE CITY","1","1","0","1900 W SIR CHARLES DR                                                                                    ","01/03/2010 12:00:00 AM","WES","131","2010-01-03T00:00:00.000","7399-99","PUBLIC ORDER","1876168","896022"
"SL20101641","SALT LAKE CITY","5","1","0","1500 S MAIN ST                                                                                           ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","5399-23","PUBLIC PEACE","1891801","875477"
"SL20101648","SALT LAKE CITY","5","1","0","600 E 1300 S                                                                                            ","01/03/2010 12:00:00 AM","WEL","232","2010-01-03T00:00:00.000","7399-5","PUBLIC ORDER","1896602","877473"
"SL20101649","SALT LAKE CITY","4","1","290","700 S 700 E                                                                                             ","01/03/2010 12:00:00 AM","EAC","215","2010-01-03T00:00:00.000","2902-1","DAMAGED PROP","1897431","881549"
"SL20101584","SALT LAKE CITY","4","1","0","100 S 400 E                                                                                             ","01/03/2010 12:00:00 AM","CEC","212","2010-01-03T00:00:00.000","5399-28","PUBLIC PEACE","1895014","886356"
"SL20101538","SALT LAKE CITY","6","1","0","2200 E EMERSON AVE                                                                                       ","01/03/2010 12:00:00 AM","BOH","233","2010-01-03T00:00:00.000","7399-5","PUBLIC ORDER","1909943","875819"
"SL20101306","SALT LAKE CITY","1","1","90Z","4700 W AMELIA EARHART DR                                                                                 ","01/03/2010 12:00:00 AM","JOM","133","2010-01-03T00:00:00.000","4902-0","ESCAPE","1860747","890324"
"SL20101680","SALT LAKE CITY","1","1","35A","1700 W 400 N                                                                                             ","01/03/2010 12:00:00 AM","JOM","133","2010-01-03T00:00:00.000","3562-0","DRUGS","1878182","890863"
"SL20101685","SALT LAKE CITY","2","1","0","300 S POST ST                                                                                           ","01/03/2010 12:00:00 AM","POP","151","2010-01-03T00:00:00.000","7399-1","PUBLIC ORDER","1884369","884736"
"SL20101660","SALT LAKE CITY","5","1","90Z","900 S STATE ST                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-03T00:00:00.000","5499-11","TRAFFIC","1892612","880411"
"SL20101472","SALT LAKE CITY","4","1","90Z","500 E 500 S                                                                                             ","01/03/2010 12:00:00 AM","CEC","214","2010-01-03T00:00:00.000","5401-0","TRAFFIC","1895849","883558"
"SL20101827","SALT LAKE CITY","3","1","290","500 E 2ND AVE                                                                                           ","01/03/2010 12:00:00 AM","AVE","211","2010-01-04T00:00:00.000","2901-0","DAMAGED PROP","1897166","888428"
"SL20101269","SALT LAKE CITY","2","1","13A","1400 W NORTH TEMPLE ST                                                                                   ","01/03/2010 12:00:00 AM","JOM","132","2010-01-03T00:00:00.000","1304-0","ASSAULT","1880643","888440"
"SL20101930","SALT LAKE CITY","4","1","290","100 S 900 E                                                                                             ","01/03/2010 12:00:00 AM","EAC","213","2010-01-04T00:00:00.000","2902-0","DAMAGED PROP","1898977","886341"
"SL20101958","SALT LAKE CITY","5","1","26B","300 W HOPE AVE                                                                                          ","01/03/2010 12:00:00 AM","PEF","231","2010-01-04T00:00:00.000","2605-0","FRAUD","1889051","876511"
"SL20101813","SALT LAKE CITY","1","1","220","2200 N REDWOOD RD                                                                                        ","01/03/2010 12:00:00 AM","ROP","131","2010-01-04T00:00:00.000","2203-0","BURGLARY","1878909","904557"
"SL20101972","SALT LAKE CITY","2","1","23D","900 S NAVAJO ST                                                                                         ","01/03/2010 12:00:00 AM","WSL","152","2010-01-04T00:00:00.000","2308-0","LARCENY","1881182","880202"
"SL20101659","SALT LAKE CITY","7","1","23F","900 E 2100 S                                                                                            ","01/03/2010 12:00:00 AM","SUG","235","2010-01-03T00:00:00.000","2305-0","LARCENY","1899022","871558"
"SL20101455","SALT LAKE CITY","1","1","0","500 N TERMINAL NORTHBOUND DR                                                                            ","01/03/2010 12:00:00 AM","JOM","133","2010-01-03T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
